measurementDate,stationId,temperature
2022/06/07,29039,16
2022/06/07,30015,14
2022/06/07,30409,17
2022/06/07,30203,16
2022/06/07,20567,16
2022/06/07,23289,14
2022/06/07,31574,16
2022/06/07,22122,14
2022/06/07,28547,15
2022/06/07,31061,15
2022/11/23,31623,7
2022/11/23,28547,7
2022/11/23,22009,4
2022/11/23,28231,7
2022/11/23,20102,6
2022/11/23,22122,8
2022/11/23,29039,4
2022/11/23,25151,5
2022/11/23,21011,8
2022/11/23,26459,10
2022/11/23,23289,9
2022/11/23,27083,9
2022/11/23,20567,5
2022/11/23,31061,7
2022/11/23,23131,7
2022/11/23,30336,7
2022/11/23,29394,7
2022/11/23,30015,11
2022/11/23,22333,8
2022/11/23,31574,7
2022/11/23,30409,6
2022/11/23,30203,6
2022/11/23,20043,8
2022/11/23,30479,7
2022/11/23,32048,9
2022/11/23,30363,6
2022/11/23,22599,5
2022/11/23,22059,5
2022/03/23,20567,5
2022/03/23,20102,5
2022/03/23,26359,-6
2022/03/23,30015,5
2022/03/23,21011,5
2022/03/23,22009,6
2022/03/23,23131,5
2022/03/23,30363,6
2022/03/23,23289,6
2022/03/23,26459,5
2022/03/23,22599,6
2022/03/23,22333,6
2022/03/23,25151,6
2022/03/23,30203,6
2022/03/23,28547,5
2022/03/23,30479,5
2022/03/23,28234,6
2022/03/23,31623,6
2022/03/23,31061,5
2022/03/23,31574,6
2022/03/23,29394,6
2022/03/23,20043,6
2022/03/23,22059,6
2022/03/23,22122,5
2022/03/23,29039,5
2022/04/16,31061,6
2022/04/16,20567,7
2022/04/16,20043,7
2022/04/16,22059,7
2022/04/16,22599,7
2022/04/16,30409,10
2022/04/16,22122,7
2022/04/16,25151,8
2022/04/16,23289,7
2022/04/16,29039,8
2022/04/16,30363,8
2022/04/16,32048,6
2022/04/16,20102,7
2022/04/16,30479,6
2022/04/16,26459,7
2022/04/16,31574,7
2022/04/16,21011,6
2022/04/16,28234,8
2022/04/16,28547,7
2022/04/16,30015,7
2022/04/16,22333,7
2022/04/16,31623,8
2022/04/16,26359,-1
2022/04/16,30203,6
2022/04/16,22009,7
2022/04/16,27083,7
2022/04/16,23131,7
2022/04/02,25151,5
2022/04/02,30363,6
2022/04/02,31574,5
2022/04/02,30015,6
2022/04/02,26459,5
2022/04/02,20043,7
2022/04/02,30479,6
2022/04/02,29394,6
2022/04/02,26359,-7
2022/04/02,22009,5
2022/04/02,28547,5
2022/04/02,22122,6
2022/04/02,28231,5
2022/04/02,23131,5
2022/04/02,29039,6
2022/04/02,27083,6
2022/04/02,22599,5
2022/04/02,23289,6
2022/04/02,20567,4
2022/04/02,31623,5
2022/04/02,30203,5
2022/04/02,22333,5
2022/04/02,20102,6
2022/04/02,31061,5
2022/04/02,22059,6
2022/04/02,21011,6
2022/04/02,30409,7
2022/03/12,30409,5
2022/03/12,28547,4
2022/03/12,29039,4
2022/03/12,22599,3
2022/03/12,22122,4
2022/03/12,23131,4
2022/03/12,31574,4
2022/03/12,22059,5
2022/03/12,26359,-6
2022/03/12,22009,3
2022/03/12,30479,4
2022/03/12,20102,4
2022/03/12,27083,4
2022/03/12,26459,4
2022/03/12,20567,4
2022/03/12,25151,5
2022/03/12,31061,4
2022/03/12,20043,5
2022/03/12,30363,4
2022/03/12,28234,4
2022/03/12,23289,5
2022/03/12,31623,4
2022/03/12,30015,5
2022/03/12,21011,5
2022/03/12,30203,4
2022/03/12,29394,5
2022/03/12,22333,4
2022/03/06,29394,5
2022/03/06,30015,6
2022/03/06,26459,4
2022/03/06,20102,5
2022/03/06,22059,4
2022/03/06,29039,4
2022/03/06,28547,4
2022/03/06,31623,4
2022/03/06,30203,4
2022/03/06,22009,4
2022/03/06,30363,4
2022/03/06,30479,4
2022/03/06,20043,6
2022/03/06,27083,4
2022/03/06,31061,4
2022/03/06,31574,4
2022/03/06,30409,5
2022/03/06,23131,4
2022/03/06,26359,1
2022/03/06,23289,5
2022/03/06,21011,4
2022/03/06,25151,4
2022/03/06,22333,4
2022/03/06,28234,4
2022/03/06,32048,4
2022/03/06,22122,4
2022/03/06,22599,4
2022/03/06,20567,4
2022/04/27,20043,9
2022/04/27,23131,10
2022/04/27,27083,10
2022/04/27,22122,10
2022/04/27,31574,10
2022/04/27,26459,10
2022/04/27,31061,9
2022/04/27,31623,10
2022/04/27,30409,14
2022/04/27,29039,13
2022/04/27,28234,9
2022/04/27,30363,11
2022/04/27,21011,8
2022/04/27,26359,0
2022/04/27,30203,11
2022/04/27,22009,12
2022/04/27,28547,10
2022/04/27,25151,12
2022/04/27,20102,10
2022/04/27,30336,11
2022/04/27,22059,12
2022/04/27,22333,11
2022/04/27,23289,10
2022/04/27,29394,10
2022/04/27,30015,10
2022/04/27,20567,11
2022/04/27,22599,10
2022/04/27,30479,11
2022/11/06,20043,12
2022/11/06,22122,13
2022/11/06,28547,12
2022/11/06,20102,12
2022/11/06,30479,12
2022/11/06,29039,11
2022/11/06,30409,12
2022/11/06,21011,12
2022/11/06,22333,13
2022/11/06,28231,11
2022/11/06,22599,10
2022/11/06,30015,12
2022/11/06,26459,13
2022/11/06,31061,11
2022/11/06,30336,12
2022/11/06,27083,13
2022/11/06,31623,11
2022/11/06,20567,11
2022/11/06,23131,12
2022/11/06,25151,11
2022/11/06,22009,10
2022/11/06,22059,10
2022/11/06,32048,12
2022/11/06,31574,12
2022/11/12,30336,12
2022/11/12,22599,12
2022/11/12,28547,12
2022/11/12,20043,12
2022/11/12,28231,12
2022/11/12,23131,13
2022/11/12,31061,12
2022/11/12,31623,12
2022/11/12,30479,12
2022/11/12,22009,12
2022/11/12,22333,13
2022/11/12,25151,12
2022/11/12,23289,13
2022/11/12,22122,12
2022/11/12,27083,12
2022/11/12,30363,13
2022/11/12,26459,12
2022/11/12,30409,12
2022/11/12,21011,12
2022/11/12,30015,12
2022/11/12,31574,12
2022/11/12,30203,12
2022/11/12,20102,13
2022/11/12,32048,12
2022/11/12,29394,13
2022/11/12,22059,11
2022/11/12,29039,11
2022/11/12,20567,12
2022/01/17,22122,7
2022/01/17,30409,4
2022/01/17,30479,4
2022/01/17,26359,3
2022/01/17,21011,6
2022/01/17,30015,4
2022/01/17,20043,5
2022/01/17,22009,5
2022/01/17,30363,5
2022/01/17,20567,4
2022/01/17,25151,5
2022/01/17,26459,4
2022/01/17,22059,4
2022/01/17,23289,7
2022/01/17,31623,4
2022/01/17,20102,6
2022/01/17,22599,6
2022/01/17,28234,5
2022/01/17,23131,6
2022/01/17,30203,4
2022/01/17,29039,3
2022/01/17,27083,6
2022/01/17,32048,4
2022/01/17,31061,5
2022/01/17,29394,5
2022/01/17,31574,5
2022/01/17,22333,7
2022/01/03,25151,4
2022/01/03,27083,6
2022/01/03,30409,4
2022/01/03,21011,6
2022/01/03,32048,5
2022/01/03,26359,7
2022/01/03,30015,5
2022/01/03,30336,6
2022/01/03,20567,4
2022/01/03,30203,5
2022/01/03,20102,7
2022/01/03,22599,4
2022/01/03,26459,5
2022/01/03,29394,5
2022/01/03,20043,5
2022/01/03,28234,6
2022/01/03,22059,5
2022/01/03,22122,7
2022/01/03,30363,7
2022/01/03,22333,5
2022/01/03,30479,5
2022/01/03,23289,5
2022/01/03,31623,4
2022/01/03,31061,5
2022/01/03,23131,5
2022/01/03,29039,4
2022/01/03,22009,5
2022/01/03,31574,5
2022/08/27,30203,21
2022/08/27,28231,21
2022/08/27,31061,21
2022/08/27,30015,21
2022/08/27,20043,19
2022/08/27,22333,21
2022/08/27,30336,22
2022/08/27,30363,22
2022/08/27,28547,20
2022/08/27,27083,21
2022/08/27,20567,20
2022/08/27,21011,19
2022/08/27,20102,20
2022/08/27,30409,23
2022/08/27,22122,21
2022/08/27,23131,21
2022/08/27,29394,22
2022/08/27,26459,21
2022/08/27,22599,20
2022/08/27,22009,20
2022/08/27,31623,22
2022/08/27,31574,22
2022/08/27,29039,23
2022/08/27,25151,21
2022/06/22,28547,17
2022/06/22,23289,14
2022/06/22,29039,19
2022/06/22,30015,18
2022/06/22,30479,16
2022/06/22,28231,18
2022/06/22,30409,20
2022/06/22,29394,17
2022/06/22,20102,15
2022/06/22,20567,16
2022/06/22,26459,17
2022/06/22,25151,18
2022/06/22,30363,17
2022/06/22,22599,16
2022/06/22,22122,17
2022/06/22,31574,17
2022/06/22,30203,17
2022/06/22,31061,16
2022/06/22,22059,18
2022/06/22,20043,17
2022/06/22,31623,18
2022/06/22,27083,16
2022/06/22,23131,16
2022/06/22,21011,15
2022/06/22,32048,17
2022/06/22,22333,15
2022/06/22,22009,18
2022/06/23,28231,18
2022/06/23,31574,17
2022/06/23,22009,17
2022/06/23,30409,20
2022/06/23,28547,17
2022/06/23,32048,17
2022/06/23,23289,14
2022/06/23,21011,15
2022/06/23,20043,17
2022/06/23,30015,18
2022/06/23,31061,16
2022/06/23,22599,16
2022/06/23,27083,16
2022/06/23,22059,18
2022/06/23,30363,17
2022/06/23,29039,19
2022/06/23,29394,17
2022/06/23,25151,18
2022/06/23,20102,15
2022/06/23,20567,16
2022/06/23,22333,16
2022/06/23,22122,17
2022/06/23,23131,16
2022/06/23,31623,18
2022/06/23,30203,17
2022/06/23,26459,17
2022/06/23,30479,17
2022/01/02,30409,4
2022/01/02,23289,5
2022/01/02,32048,6
2022/01/02,28234,6
2022/01/02,31623,4
2022/01/02,30363,6
2022/01/02,29394,5
2022/01/02,22333,4
2022/01/02,31574,5
2022/01/02,20043,5
2022/01/02,20567,3
2022/01/02,26459,5
2022/01/02,27083,7
2022/01/02,25151,4
2022/01/02,20102,7
2022/01/02,22122,8
2022/01/02,26359,7
2022/01/02,21011,6
2022/01/02,22059,5
2022/01/02,23131,5
2022/01/02,31061,5
2022/01/02,22599,4
2022/01/02,29039,3
2022/01/02,30336,5
2022/01/02,30203,5
2022/01/02,30015,5
2022/01/02,22009,5
2022/01/02,30479,4
2022/08/26,30363,21
2022/08/26,30015,20
2022/08/26,22009,20
2022/08/26,20043,19
2022/08/26,30479,22
2022/08/26,30336,22
2022/08/26,23289,21
2022/08/26,20102,20
2022/08/26,21011,18
2022/08/26,29394,22
2022/08/26,22599,21
2022/08/26,23131,21
2022/08/26,25151,21
2022/08/26,22333,21
2022/08/26,28547,21
2022/08/26,30409,23
2022/08/26,30203,21
2022/08/26,22122,20
2022/08/26,31574,22
2022/08/26,27083,21
2022/08/26,20567,20
2022/08/26,29039,22
2022/08/26,26459,21
2022/08/26,28231,22
2022/08/26,32048,20
2022/08/26,31623,22
2022/08/26,31061,22
2022/01/16,30479,4
2022/01/16,22059,4
2022/01/16,30363,5
2022/01/16,23289,6
2022/01/16,28234,5
2022/01/16,31574,5
2022/01/16,29394,5
2022/01/16,27083,6
2022/01/16,20043,5
2022/01/16,30203,5
2022/01/16,26459,4
2022/01/16,29039,3
2022/01/16,21011,6
2022/01/16,31061,4
2022/01/16,26359,2
2022/01/16,23131,7
2022/01/16,22599,5
2022/01/16,22009,5
2022/01/16,32048,4
2022/01/16,30015,4
2022/01/16,22122,6
2022/01/16,20567,4
2022/01/16,25151,4
2022/01/16,22333,7
2022/01/16,31623,4
2022/01/16,30409,4
2022/11/13,30409,12
2022/11/13,30203,12
2022/11/13,31623,11
2022/11/13,30336,12
2022/11/13,20567,12
2022/11/13,28547,12
2022/11/13,30479,12
2022/11/13,20043,12
2022/11/13,30363,12
2022/11/13,25151,12
2022/11/13,22333,12
2022/11/13,27083,12
2022/11/13,23289,13
2022/11/13,22599,12
2022/11/13,21011,12
2022/11/13,29039,11
2022/11/13,22122,12
2022/11/13,22009,12
2022/11/13,20102,13
2022/11/13,31061,12
2022/11/13,31574,12
2022/11/13,30015,12
2022/11/13,22059,11
2022/11/13,23131,12
2022/11/13,28231,12
2022/11/13,26459,12
2022/11/13,32048,12
2022/11/07,23289,13
2022/11/07,22122,13
2022/11/07,22599,11
2022/11/07,28231,11
2022/11/07,20102,12
2022/11/07,29394,12
2022/11/07,30479,12
2022/11/07,28547,11
2022/11/07,30015,12
2022/11/07,26459,12
2022/11/07,22059,10
2022/11/07,27083,13
2022/11/07,32048,12
2022/11/07,25151,11
2022/11/07,31061,11
2022/11/07,20043,12
2022/11/07,30336,12
2022/11/07,20567,11
2022/11/07,22333,12
2022/11/07,21011,12
2022/11/07,22009,10
2022/11/07,30203,11
2022/11/07,31623,11
2022/11/07,23131,12
2022/11/07,30409,11
2022/04/26,26459,9
2022/04/26,30479,10
2022/04/26,22009,12
2022/04/26,30015,10
2022/04/26,31061,9
2022/04/26,22059,12
2022/04/26,23131,10
2022/04/26,29039,12
2022/04/26,28234,8
2022/04/26,22333,10
2022/04/26,26359,0
2022/04/26,30363,10
2022/04/26,30409,13
2022/04/26,20102,10
2022/04/26,22599,9
2022/04/26,22122,10
2022/04/26,25151,12
2022/04/26,31623,10
2022/04/26,28547,10
2022/04/26,20043,8
2022/04/26,23289,10
2022/04/26,21011,8
2022/04/26,29394,11
2022/04/26,27083,10
2022/04/26,20567,11
2022/03/07,28234,4
2022/03/07,29394,5
2022/03/07,23131,4
2022/03/07,25151,4
2022/03/07,23289,5
2022/03/07,30409,5
2022/03/07,20567,4
2022/03/07,22059,4
2022/03/07,22009,4
2022/03/07,31061,5
2022/03/07,27083,4
2022/03/07,20102,4
2022/03/07,22122,4
2022/03/07,30363,5
2022/03/07,21011,5
2022/03/07,31623,4
2022/03/07,30479,4
2022/03/07,30015,4
2022/03/07,26359,-5
2022/03/07,22333,4
2022/03/07,22599,4
2022/03/07,29039,5
2022/03/07,30203,4
2022/03/07,26459,4
2022/03/07,31574,4
2022/03/07,28547,4
2022/03/07,20043,5
2022/03/13,27083,4
2022/03/13,29394,5
2022/03/13,28547,4
2022/03/13,23289,5
2022/03/13,25151,4
2022/03/13,26459,4
2022/03/13,30479,4
2022/03/13,20567,3
2022/03/13,31623,4
2022/03/13,20043,5
2022/03/13,30363,4
2022/03/13,20102,4
2022/03/13,22333,4
2022/03/13,30015,4
2022/03/13,31061,4
2022/03/13,22059,6
2022/03/13,31574,4
2022/03/13,29039,4
2022/03/13,30203,4
2022/03/13,22009,3
2022/03/13,22122,4
2022/03/13,30409,5
2022/03/13,28234,5
2022/03/13,22599,4
2022/03/13,26359,-6
2022/03/13,21011,5
2022/03/05,22333,5
2022/03/05,30015,5
2022/03/05,28547,4
2022/03/05,30479,4
2022/03/05,22009,4
2022/03/05,22599,4
2022/03/05,21011,5
2022/03/05,29394,5
2022/03/05,30363,5
2022/03/05,22122,5
2022/03/05,22059,3
2022/03/05,29039,5
2022/03/05,31061,4
2022/03/05,26459,4
2022/03/05,20102,5
2022/03/05,25151,4
2022/03/05,31623,4
2022/03/05,23131,4
2022/03/05,20043,6
2022/03/05,30203,4
2022/03/05,30409,5
2022/03/05,27083,4
2022/03/05,26359,1
2022/03/05,28234,4
2022/03/05,20567,5
2022/03/05,32048,4
2022/03/05,23289,5
2022/03/05,31574,4
2022/04/18,25151,10
2022/04/18,22009,8
2022/04/18,21011,7
2022/04/18,22122,7
2022/04/18,30015,8
2022/04/18,30203,7
2022/04/18,26459,6
2022/04/18,20043,8
2022/04/18,23289,8
2022/04/18,20567,9
2022/04/18,31574,8
2022/04/18,30409,12
2022/04/18,28547,8
2022/04/18,22599,9
2022/04/18,30479,8
2022/04/18,31623,8
2022/04/18,26359,0
2022/04/18,27083,7
2022/04/18,28234,8
2022/04/18,20102,7
2022/04/18,31061,8
2022/04/18,30363,9
2022/04/18,22059,10
2022/04/18,29394,9
2022/04/18,23131,8
2022/04/18,29039,9
2022/04/18,22333,7
2022/03/11,28234,4
2022/03/11,23289,5
2022/03/11,22122,4
2022/03/11,31574,4
2022/03/11,29394,5
2022/03/11,21011,4
2022/03/11,27083,4
2022/03/11,30203,4
2022/03/11,29039,4
2022/03/11,31061,4
2022/03/11,28547,4
2022/03/11,22599,4
2022/03/11,30409,6
2022/03/11,22333,4
2022/03/11,30479,4
2022/03/11,26459,4
2022/03/11,20567,3
2022/03/11,20102,4
2022/03/11,30015,5
2022/03/11,22059,10
2022/03/11,20043,6
2022/03/11,30363,5
2022/03/11,31623,4
2022/03/11,26359,-6
2022/03/11,32048,4
2022/03/11,22009,3
2022/03/11,25151,5
2022/03/11,23131,4
2022/04/30,28234,11
2022/04/30,21011,9
2022/04/30,23289,10
2022/04/30,29039,13
2022/04/30,22009,12
2022/04/30,31061,9
2022/04/30,30409,14
2022/04/30,28547,11
2022/04/30,31623,11
2022/04/30,29394,12
2022/04/30,31574,9
2022/04/30,25151,12
2022/04/30,30015,11
2022/04/30,22333,11
2022/04/30,30203,11
2022/04/30,20102,11
2022/04/30,30479,11
2022/04/30,22599,10
2022/04/30,22059,12
2022/04/30,26459,10
2022/04/30,26359,-1
2022/04/30,20567,10
2022/04/30,20043,10
2022/04/30,23131,11
2022/04/30,27083,9
2022/04/30,30363,13
2022/04/30,30336,11
2022/04/24,29039,12
2022/04/24,20102,10
2022/04/24,21011,8
2022/04/24,28234,9
2022/04/24,30479,10
2022/04/24,31623,9
2022/04/24,22009,12
2022/04/24,27083,11
2022/04/24,26459,9
2022/04/24,30409,13
2022/04/24,30015,9
2022/04/24,31061,10
2022/04/24,26359,0
2022/04/24,23131,10
2022/04/24,20567,11
2022/04/24,22599,10
2022/04/24,20043,9
2022/04/24,22122,10
2022/04/24,28547,9
2022/04/24,23289,9
2022/04/24,22333,11
2022/04/24,31574,10
2022/04/24,30203,10
2022/04/24,30363,11
2022/04/24,25151,12
2022/11/11,27083,13
2022/11/11,22059,11
2022/11/11,30015,12
2022/11/11,31061,12
2022/11/11,30363,12
2022/11/11,22333,13
2022/11/11,29394,12
2022/11/11,22009,11
2022/11/11,25151,11
2022/11/11,20102,13
2022/11/11,23289,13
2022/11/11,31623,11
2022/11/11,28547,12
2022/11/11,29039,11
2022/11/11,28231,12
2022/11/11,30409,11
2022/11/11,21011,12
2022/11/11,31574,12
2022/11/11,22599,12
2022/11/11,32048,12
2022/11/11,20043,12
2022/11/11,26459,12
2022/11/11,30479,12
2022/11/11,20567,12
2022/11/11,30336,12
2022/11/11,23131,13
2022/11/11,22122,12
2022/11/05,22009,10
2022/11/05,22599,12
2022/11/05,22333,12
2022/11/05,27083,12
2022/11/05,20567,11
2022/11/05,22059,10
2022/11/05,26459,12
2022/11/05,22122,13
2022/11/05,20043,12
2022/11/05,28231,11
2022/11/05,30336,12
2022/11/05,30409,12
2022/11/05,25151,11
2022/11/05,21011,12
2022/11/05,30015,11
2022/11/05,31061,12
2022/11/05,32048,12
2022/11/05,30363,12
2022/11/05,30479,12
2022/11/05,30203,11
2022/11/05,23131,11
2022/11/05,29039,11
2022/11/05,20102,12
2022/11/05,28547,12
2022/11/05,31574,13
2022/11/05,29394,12
2022/11/05,31623,12
2022/11/05,23289,13
2022/08/24,22122,19
2022/08/24,31623,22
2022/08/24,29394,22
2022/08/24,31061,21
2022/08/24,25151,21
2022/08/24,21011,18
2022/08/24,31574,21
2022/08/24,30479,21
2022/08/24,30363,21
2022/08/24,30015,21
2022/08/24,32048,21
2022/08/24,30336,21
2022/08/24,26459,20
2022/08/24,28547,21
2022/08/24,23131,20
2022/08/24,23289,21
2022/08/24,22599,20
2022/08/24,30409,23
2022/08/24,20043,19
2022/08/24,27083,20
2022/08/24,29039,22
2022/08/24,28231,21
2022/08/24,30203,20
2022/08/24,22009,20
2022/08/24,20102,19
2022/08/24,20567,19
2022/08/24,22333,21
2022/06/09,28231,15
2022/06/09,20102,14
2022/06/09,23131,14
2022/06/09,29394,16
2022/06/09,27083,14
2022/06/09,30409,17
2022/06/09,22599,14
2022/06/09,21011,13
2022/06/09,22122,11
2022/06/09,25151,15
2022/06/09,29039,16
2022/06/09,23289,13
2022/06/09,20043,15
2022/06/09,30015,15
2022/06/09,22059,16
2022/06/09,22009,15
2022/06/09,30203,15
2022/06/09,30479,15
2022/06/09,30363,17
2022/06/09,31574,17
2022/06/09,22333,15
2022/06/09,31061,14
2022/06/09,20567,15
2022/06/09,26459,13
2022/06/09,31623,16
2022/01/14,29039,4
2022/01/14,23289,7
2022/01/14,31623,4
2022/01/14,21011,5
2022/01/14,22009,6
2022/01/14,32048,5
2022/01/14,26459,5
2022/01/14,29394,5
2022/01/14,22122,8
2022/01/14,31574,4
2022/01/14,30203,4
2022/01/14,20043,5
2022/01/14,30336,5
2022/01/14,22599,6
2022/01/14,27083,6
2022/01/14,30015,5
2022/01/14,25151,4
2022/01/14,23131,6
2022/01/14,22059,5
2022/01/14,30479,4
2022/01/14,30409,4
2022/01/14,28234,6
2022/01/14,30363,5
2022/01/14,22333,9
2022/01/14,20102,7
2022/01/14,20567,4
2022/08/30,30363,20
2022/08/30,31061,20
2022/08/30,30479,21
2022/08/30,31574,19
2022/08/30,20043,18
2022/08/30,30336,20
2022/08/30,30015,19
2022/08/30,22009,18
2022/08/30,22122,20
2022/08/30,21011,18
2022/08/30,28231,18
2022/08/30,31623,21
2022/08/30,20567,19
2022/08/30,30409,20
2022/08/30,23131,19
2022/08/30,27083,19
2022/08/30,23289,20
2022/08/30,22599,19
2022/08/30,25151,20
2022/08/30,28547,19
2022/08/30,30203,19
2022/08/30,22333,20
2022/08/30,26459,20
2022/08/30,29394,19
2022/08/30,20102,19
2022/08/30,29039,20
2022/08/18,22122,21
2022/08/18,31061,20
2022/08/18,20102,20
2022/08/18,23289,20
2022/08/18,28231,22
2022/08/18,22333,21
2022/08/18,30479,21
2022/08/18,25151,22
2022/08/18,26459,21
2022/08/18,31623,23
2022/08/18,30015,21
2022/08/18,20567,19
2022/08/18,29039,23
2022/08/18,28547,22
2022/08/18,29394,23
2022/08/18,21011,19
2022/08/18,30203,19
2022/08/18,30363,21
2022/08/18,23131,21
2022/08/18,20043,19
2022/08/18,22599,21
2022/08/18,27083,21
2022/08/18,22009,21
2022/08/18,30409,24
2022/08/18,30336,21
2022/08/18,31574,23
2022/01/28,31623,4
2022/01/28,31061,4
2022/01/28,28547,4
2022/01/28,31574,4
2022/01/28,20567,4
2022/01/28,22059,4
2022/01/28,20102,5
2022/01/28,22122,5
2022/01/28,26359,3
2022/01/28,25151,5
2022/01/28,32048,4
2022/01/28,27083,5
2022/01/28,23289,6
2022/01/28,30363,5
2022/01/28,22009,4
2022/01/28,28234,4
2022/01/28,30409,4
2022/01/28,30203,4
2022/01/28,22599,5
2022/01/28,29394,5
2022/01/28,20043,6
2022/01/28,21011,6
2022/01/28,22333,6
2022/01/28,29039,3
2022/01/28,26459,4
2022/01/28,30015,4
2022/01/28,23131,5
2022/01/28,30479,4
2022/06/21,22333,16
2022/06/21,28231,17
2022/06/21,26459,16
2022/06/21,30363,17
2022/06/21,31574,16
2022/06/21,22059,18
2022/06/21,20102,15
2022/06/21,31061,15
2022/06/21,30479,16
2022/06/21,22009,17
2022/06/21,23131,17
2022/06/21,22599,16
2022/06/21,20043,17
2022/06/21,32048,16
2022/06/21,30015,17
2022/06/21,27083,16
2022/06/21,29039,18
2022/06/21,28547,17
2022/06/21,22122,16
2022/06/21,29394,18
2022/06/21,23289,14
2022/06/21,31623,17
2022/06/21,30203,17
2022/06/21,25151,18
2022/06/21,20567,16
2022/06/21,21011,15
2022/06/21,30409,20
2022/01/29,30479,4
2022/01/29,30336,4
2022/01/29,29394,5
2022/01/29,27083,6
2022/01/29,26459,4
2022/01/29,29039,3
2022/01/29,23289,6
2022/01/29,30203,4
2022/01/29,22059,5
2022/01/29,22333,7
2022/01/29,31574,5
2022/01/29,32048,4
2022/01/29,20102,5
2022/01/29,20567,4
2022/01/29,23131,5
2022/01/29,25151,5
2022/01/29,28547,5
2022/01/29,30409,5
2022/01/29,30363,5
2022/01/29,28234,5
2022/01/29,22009,5
2022/01/29,31623,4
2022/01/29,22599,5
2022/01/29,30015,4
2022/01/29,21011,6
2022/01/29,22122,6
2022/01/29,31061,4
2022/01/29,26359,3
2022/06/20,23131,16
2022/06/20,28547,17
2022/06/20,26459,16
2022/06/20,28231,16
2022/06/20,20567,16
2022/06/20,30015,17
2022/06/20,31574,16
2022/06/20,22333,16
2022/06/20,30203,17
2022/06/20,27083,16
2022/06/20,22009,16
2022/06/20,22059,18
2022/06/20,31061,15
2022/06/20,25151,18
2022/06/20,30409,20
2022/06/20,23289,15
2022/06/20,29039,18
2022/06/20,22599,17
2022/06/20,22122,16
2022/06/20,29394,18
2022/06/20,20043,17
2022/06/20,30363,16
2022/06/20,31623,16
2022/06/20,21011,15
2022/06/20,20102,15
2022/06/20,30479,16
2022/08/19,22122,21
2022/08/19,28231,22
2022/08/19,30203,20
2022/08/19,30336,22
2022/08/19,30015,21
2022/08/19,22009,21
2022/08/19,21011,18
2022/08/19,30363,20
2022/08/19,30479,22
2022/08/19,25151,22
2022/08/19,29039,23
2022/08/19,31061,21
2022/08/19,23289,20
2022/08/19,28547,22
2022/08/19,26459,21
2022/08/19,22599,20
2022/08/19,32048,22
2022/08/19,20102,20
2022/08/19,22333,21
2022/08/19,29394,23
2022/08/19,23131,20
2022/08/19,31574,23
2022/08/19,31623,23
2022/08/19,20567,21
2022/08/19,27083,21
2022/08/19,30409,23
2022/08/19,20043,18
2022/01/15,31623,4
2022/01/15,20567,4
2022/01/15,26459,4
2022/01/15,22122,6
2022/01/15,28234,5
2022/01/15,20102,6
2022/01/15,30363,6
2022/01/15,22599,5
2022/01/15,25151,4
2022/01/15,21011,5
2022/01/15,32048,4
2022/01/15,26359,2
2022/01/15,29394,6
2022/01/15,30203,5
2022/01/15,30409,5
2022/01/15,22333,5
2022/01/15,22059,3
2022/01/15,31061,4
2022/01/15,30479,4
2022/01/15,27083,5
2022/01/15,22009,4
2022/01/15,30015,4
2022/01/15,23289,7
2022/01/15,29039,3
2022/01/15,31574,5
2022/01/15,23131,5
2022/08/31,31061,20
2022/08/31,27083,19
2022/08/31,30479,21
2022/08/31,21011,18
2022/08/31,26459,20
2022/08/31,22009,18
2022/08/31,30409,21
2022/08/31,22059,18
2022/08/31,20567,19
2022/08/31,20102,19
2022/08/31,25151,19
2022/08/31,28231,19
2022/08/31,22122,19
2022/08/31,22333,20
2022/08/31,30363,20
2022/08/31,31574,19
2022/08/31,30015,20
2022/08/31,23289,20
2022/08/31,29039,20
2022/08/31,28547,20
2022/08/31,30336,20
2022/08/31,31623,21
2022/08/31,29394,20
2022/08/31,23131,19
2022/08/31,22599,19
2022/08/31,30203,19
2022/08/31,20043,17
2022/06/08,20043,14
2022/06/08,30336,16
2022/06/08,30203,16
2022/06/08,30409,17
2022/06/08,23289,14
2022/06/08,22009,16
2022/06/08,22333,14
2022/06/08,30479,15
2022/06/08,22059,15
2022/06/08,29394,16
2022/06/08,21011,13
2022/06/08,22122,9
2022/06/08,29039,16
2022/06/08,30015,15
2022/06/08,23131,12
2022/06/08,31574,16
2022/06/08,25151,15
2022/06/08,20567,15
2022/06/08,31623,16
2022/06/08,30363,17
2022/06/08,31061,14
2022/06/08,26459,13
2022/06/08,22599,13
2022/06/08,27083,12
2022/06/08,20102,12
2022/06/08,28231,14
2022/08/25,22599,20
2022/08/25,22122,19
2022/08/25,28547,21
2022/08/25,23131,21
2022/08/25,21011,18
2022/08/25,28231,21
2022/08/25,31061,22
2022/08/25,22333,21
2022/08/25,31574,21
2022/08/25,27083,21
2022/08/25,31623,22
2022/08/25,30015,21
2022/08/25,30409,23
2022/08/25,32048,21
2022/08/25,20567,19
2022/08/25,22009,20
2022/08/25,29394,22
2022/08/25,26459,20
2022/08/25,20043,19
2022/08/25,25151,21
2022/08/25,30363,22
2022/08/25,29039,22
2022/08/25,30336,22
2022/08/25,23289,21
2022/08/25,30479,21
2022/08/25,20102,20
2022/08/25,30203,20
2022/01/01,30409,4
2022/01/01,20102,5
2022/01/01,26459,5
2022/01/01,29394,4
2022/01/01,31061,5
2022/01/01,23289,5
